order_id,customer_id,order_date,delivery_status,order_total,payment_method
1023485121,63310076,2/11/2024 17:16,On Time,2017.92,Cash
9742218709,83412446,9/25/2024 13:18,On Time,2931.03,Cash
9039933820,69219122,12/9/2023 15:07,On Time,2739.91,Card
1391881327,50557979,7/1/2024 21:17,On Time,1331.1,UPI
3360648053,2584499,5/15/2023 8:19,On Time,1278.25,Wallet
9758418980,69219122,7/5/2023 11:42,On Time,2212.5,Card
9859459525,67952740,7/13/2023 2:25,On Time,1720.18,Card
6924226309,62526567,9/27/2024 3:45,Slightly Delayed,163.03,Cash
7672052920,20238921,12/7/2023 0:58,On Time,651.93,Wallet
4597359399,57967753,9/20/2024 3:03,On Time,4536.47,UPI
665402174,51557673,4/16/2024 2:03,On Time,4360.12,Cash
3986082657,49152878,2/17/2024 12:37,On Time,2960.99,Wallet
4275746826,44410149,3/5/2024 10:45,On Time,1872.54,UPI
525864604,33651554,3/24/2024 21:04,On Time,5498.39,Cash
4473658819,376144,12/5/2023 0:25,On Time,941.19,Cash
8824559505,88553721,8/14/2024 13:46,On Time,2459.51,UPI
1824646473,51670882,4/2/2023 6:47,On Time,3568.61,Cash
776389097,10797688,2/10/2024 7:33,Slightly Delayed,2232.88,Cash
4908634706,88223261,10/15/2023 22:19,On Time,3086.11,Wallet
3516204561,64562786,9/9/2023 5:31,On Time,3338.89,Card
9510792757,625395,11/4/2023 5:02,On Time,1067.61,Cash
3504903228,31776996,6/30/2023 0:16,Slightly Delayed,3239.13,Card
3438202422,43860025,10/8/2023 15:49,Significantly Delayed,2921.39,UPI
3007616042,77869660,7/14/2024 7:20,Significantly Delayed,3455.69,UPI
4656199468,13581527,10/29/2023 19:29,Significantly Delayed,3086,UPI
6994560237,96109948,7/3/2024 11:16,On Time,2730.52,UPI
8442552565,12851610,11/5/2023 16:16,Significantly Delayed,1850.58,UPI
414299117,41008070,7/28/2023 6:31,On Time,2257.55,Cash
8146956033,44888581,8/10/2024 0:55,On Time,1465.27,Card
7919748594,75213636,9/20/2024 0:30,On Time,1908.42,Wallet
7834171020,52915166,1/4/2024 12:16,On Time,309.62,Card
3735968672,211163,12/22/2023 22:27,On Time,3555.45,UPI
3864051985,31776996,4/6/2024 2:54,Significantly Delayed,4519.31,Cash
8299074079,59930550,6/8/2024 10:14,On Time,645.44,Cash
891333736,96853930,9/24/2023 20:13,Significantly Delayed,2152.26,Wallet
2874220576,99734256,10/4/2023 7:00,On Time,4341.21,Wallet
6375536946,94430842,1/10/2024 12:35,On Time,2163.71,UPI
1966054573,31389750,5/9/2023 11:57,Significantly Delayed,5121.92,UPI
1565942558,40858753,8/4/2024 14:20,On Time,2536.81,UPI
4624281313,11493380,10/22/2024 11:12,On Time,3736.79,Card
6884010758,22210238,4/27/2024 22:17,On Time,4982.72,Wallet
4351744653,9423628,4/3/2023 14:10,Significantly Delayed,3342.15,UPI
8698000932,43519553,5/28/2024 20:20,Significantly Delayed,1441,Card
3844380421,6344345,10/19/2023 12:46,On Time,1515.54,Wallet
7105842598,99707100,8/24/2023 14:49,On Time,5027.5,UPI
8993722297,69088723,7/4/2023 15:54,On Time,1914.81,Cash
2929439019,63858550,10/28/2023 17:21,On Time,377.8,Wallet
1661854320,79169760,9/28/2024 9:51,On Time,2680.38,UPI
3082165628,49617892,5/2/2023 21:32,On Time,3474.38,UPI
1745045814,88532418,11/30/2023 8:45,On Time,3143.65,Card
813387880,92455970,7/8/2023 11:31,On Time,3950.66,Wallet
8189879400,66427343,11/16/2023 4:22,On Time,2078.87,Cash
8465045467,13604883,5/1/2024 5:32,On Time,1239.22,Wallet
9232350528,4055790,10/3/2023 8:17,On Time,894.54,Cash
1728666371,23126356,5/12/2024 12:29,Significantly Delayed,3258.36,Cash
6131815766,65514005,3/17/2023 23:50,On Time,2043.07,Wallet
6438773635,67302239,7/19/2024 3:53,On Time,4912.61,UPI
6912676966,29324437,6/10/2023 13:50,On Time,961.64,Wallet
2840314717,26432512,6/27/2023 23:33,On Time,1825.16,Wallet
9508359721,3002538,8/24/2024 15:46,Slightly Delayed,746.29,UPI
2244679313,4458329,8/5/2024 6:57,On Time,127.16,Card
9407544177,66310963,11/3/2024 7:53,On Time,979.99,Card
2528398796,87889031,4/6/2023 23:42,Slightly Delayed,2625.78,Wallet
9464988762,13567338,10/2/2023 17:16,On Time,916.92,UPI
6373867899,66655397,11/8/2023 8:41,On Time,1064.83,Card
4028185110,4789829,4/25/2023 15:18,Slightly Delayed,3405.22,Cash
9717018638,73679086,7/13/2024 2:36,Slightly Delayed,197.39,Card
4898477588,66766629,2/15/2024 20:07,On Time,3778.85,UPI
4723165081,29562254,2/2/2024 8:53,On Time,1182.98,UPI
2845954128,31324823,7/4/2024 16:45,On Time,1467.79,Cash
23158044,31681710,5/19/2023 19:28,On Time,2726.7,UPI
1486548042,13465850,10/12/2023 11:17,Slightly Delayed,3856.34,Card
708351411,69762479,10/16/2023 5:31,Slightly Delayed,3373,Cash
5512110908,40192266,11/22/2023 2:06,Significantly Delayed,2082.1,Cash
2295441899,58644651,2/18/2024 7:50,Slightly Delayed,2679.68,Cash
4867173151,35885052,10/24/2023 22:00,On Time,494.17,Card
4635037652,69925688,1/23/2024 20:40,On Time,493.19,Wallet
2209259378,86995126,12/23/2023 12:41,On Time,2342.26,Card
4079286483,22227829,5/19/2023 13:09,On Time,435.28,Card
9506078962,27336589,7/5/2024 22:01,Slightly Delayed,1267.45,Card
6894691072,83577942,3/22/2024 11:55,On Time,2650.68,Cash
4481256065,66499992,4/4/2024 13:57,Significantly Delayed,1395.84,Card
5050919809,46885873,5/13/2024 7:04,On Time,4439.75,Card
1328085383,67538982,5/11/2023 11:37,On Time,1091.9,Wallet
5382246981,87266309,8/30/2023 21:51,On Time,4419.12,Card
5647827263,96171594,5/7/2024 7:55,On Time,1513.03,Card
9244268951,64316806,10/30/2023 9:28,On Time,568.94,UPI
6217777735,12059049,7/22/2024 11:23,On Time,1730.26,Card
3682639473,99301505,11/21/2023 23:48,On Time,2777.46,Wallet
3859331666,23676689,7/2/2023 7:37,On Time,1299.18,Wallet
7971689217,64932019,10/18/2023 13:04,Slightly Delayed,4281.75,Wallet
6822492679,98540377,7/28/2023 6:09,Slightly Delayed,2513.48,Cash
7211194993,16561710,9/4/2023 3:48,On Time,827.77,Cash
461485679,4594944,8/8/2023 0:06,On Time,4205.78,Wallet
3209732414,87335844,4/18/2024 10:50,On Time,1028.26,Card
6537694730,75490147,8/15/2024 0:38,On Time,162.67,UPI
7653097776,63184222,7/16/2023 6:38,On Time,2232.82,Cash
4928556641,97475543,9/19/2023 14:53,Slightly Delayed,2275.2,Card
5905518100,86995126,9/25/2023 6:34,On Time,581.92,Wallet
8337948336,25706121,7/4/2023 5:26,On Time,4230.25,Cash
8814435884,69908484,8/11/2024 13:59,On Time,3209.28,Card
6645415772,64906311,7/2/2024 6:51,On Time,2890.11,UPI
5274039950,87059497,12/14/2023 20:20,On Time,827.44,Card
7404052550,45166203,9/13/2023 7:03,On Time,2358.73,UPI
8179058864,76970363,5/18/2023 17:45,On Time,530.59,UPI
5195997912,29562072,7/20/2024 15:16,On Time,3184.63,Wallet
3320194259,68219091,12/7/2023 18:55,On Time,2141.25,UPI
8185684967,46686696,5/5/2023 22:30,On Time,3101.41,Card
2324568019,59677346,7/6/2023 5:05,Slightly Delayed,1885.21,UPI
3522645150,22483684,5/16/2023 7:33,On Time,1588.47,UPI
4510488834,90586443,9/8/2024 20:39,On Time,2554.48,Card
9433427403,46848302,5/17/2023 20:56,Slightly Delayed,236.95,Wallet
8065436106,5763963,1/22/2024 1:40,On Time,592.46,Card
846586265,10418604,7/2/2023 16:41,Slightly Delayed,2302.23,Cash
4337013612,30823988,5/15/2023 12:29,On Time,422.5,Card
8916023990,3588443,5/18/2024 4:28,Slightly Delayed,134.69,UPI
6018805430,35358395,9/4/2023 7:24,On Time,4118.37,Card
2676353168,25595836,9/10/2024 11:19,On Time,3310.03,Cash
1069724600,10945990,7/26/2023 11:43,Slightly Delayed,3298.22,Cash
5503476312,36774480,6/16/2024 15:46,On Time,242.57,Wallet
4439677910,91791128,2/26/2024 9:32,On Time,1646.89,Wallet
8045361592,16543242,10/11/2024 11:49,On Time,2264.11,Wallet
1873731593,20209237,11/24/2023 7:41,On Time,630.84,Wallet
1126011099,53557741,2/21/2024 21:53,On Time,3092.96,Card
4100626744,15484407,10/21/2024 1:03,On Time,13.25,UPI
8616880376,16256136,3/18/2024 4:01,Significantly Delayed,102.44,Wallet
1427911940,20634789,2/24/2024 7:00,On Time,689.16,UPI
4416398885,10945990,10/22/2024 6:38,On Time,404.44,Card
2584579895,94713625,1/12/2024 20:46,On Time,4261.37,Card
7770651576,87266309,9/4/2023 0:18,Significantly Delayed,3258.88,UPI
3705985582,34897081,8/19/2023 23:20,On Time,1623.7,Wallet
5160295213,22133362,1/25/2024 20:44,On Time,3428.33,Cash
4374285559,53399500,9/2/2024 2:58,Slightly Delayed,1063.23,UPI
9096638812,70243933,12/5/2023 1:56,On Time,3559.69,UPI
2888179397,51341672,8/26/2023 18:51,Slightly Delayed,3461.96,UPI
3387165389,376144,7/14/2024 9:14,On Time,3280.88,Card
1925647539,13424885,8/14/2023 15:30,On Time,2294.95,UPI
6160848562,59769142,9/10/2023 19:43,On Time,1022.08,Card
2343495895,2584499,8/4/2024 14:24,On Time,1706.95,UPI
8812220964,66742602,8/29/2023 16:20,On Time,2111.11,Wallet
8640364495,51670882,5/13/2023 22:51,Slightly Delayed,1012.07,Card
4610687284,27698051,9/26/2023 10:32,On Time,1094.43,Cash
189431942,58115779,1/23/2024 12:27,On Time,163.03,UPI
1746826454,36462363,1/5/2024 1:38,On Time,261.03,Card
948345459,66629497,3/23/2024 4:13,Slightly Delayed,1015.2,UPI
9959881029,35782051,9/30/2024 3:23,Slightly Delayed,3893.9,UPI
621213006,43377076,7/22/2024 4:28,On Time,1244.79,UPI
1772464528,66655397,9/7/2023 21:03,On Time,1709.44,Cash
7732863862,89476734,8/2/2023 3:54,On Time,3828.04,Cash
3064828239,6186471,2/18/2024 7:37,On Time,4356.46,UPI
6363526452,53292177,10/10/2023 23:01,On Time,3611.55,Wallet
6988011282,74212242,10/30/2024 17:00,On Time,2171.93,Wallet
8523250818,77673290,2/11/2024 18:54,On Time,2236.59,UPI
5595210484,93507573,5/17/2023 1:03,Slightly Delayed,639.5,Card
1461081366,13604883,8/15/2024 23:06,Slightly Delayed,3593.55,Cash
4922364507,79628054,7/6/2024 8:46,On Time,2661.33,Cash
6597871211,59815512,5/3/2024 0:28,On Time,2777.48,UPI
2719816862,85074810,9/20/2024 20:49,Slightly Delayed,332.84,Wallet
9830788650,87160527,7/7/2023 7:55,On Time,2924.55,UPI
140980199,27504517,3/5/2024 14:09,Slightly Delayed,769.7,UPI
7595842583,90150193,2/24/2024 7:57,On Time,3399.47,Cash
2390228992,46699982,7/31/2023 16:49,On Time,2179.55,Card
8178738469,95873651,6/12/2023 5:47,Slightly Delayed,4117.53,Card
9964671001,79591237,3/14/2024 17:53,On Time,3829.3,Card
1258689954,89886179,3/31/2024 2:27,On Time,2868.78,Card
4647158015,13461704,11/18/2023 13:28,Slightly Delayed,2279.47,UPI
2382974038,83610315,5/16/2024 16:47,On Time,2282.13,UPI
3663827875,28499191,11/2/2023 20:27,Significantly Delayed,209.59,UPI
6501113916,22210238,1/7/2024 16:47,On Time,4185.2,UPI
3300719369,32830199,5/25/2024 3:37,On Time,105.29,Wallet
3239722852,26935187,7/2/2023 9:26,On Time,4981.57,UPI
6694899030,36142455,9/21/2024 16:34,Slightly Delayed,2823.27,Card
992895707,18259715,5/14/2023 22:40,Slightly Delayed,592.58,Cash
8432150432,9650263,5/11/2024 16:21,On Time,755.01,Wallet
6220520171,42366724,12/1/2023 0:07,On Time,1721.87,UPI
735608722,3292927,6/8/2024 9:29,Slightly Delayed,1276.51,Card
7303161073,98444183,3/15/2024 0:03,On Time,4591.66,Cash
9783380107,70976153,6/9/2024 8:07,On Time,2408.28,Card
3835886077,8384106,11/19/2023 17:33,On Time,796.88,Card
8140652447,11705793,4/15/2024 11:28,On Time,2649.69,Card
6412390967,66023110,2/3/2024 20:15,On Time,3014.75,Card
6688575911,48943848,12/26/2023 18:44,On Time,5088.41,Wallet
3890111511,68965787,9/9/2024 23:37,Significantly Delayed,3935.46,UPI
5145256852,57770044,9/10/2024 19:14,Significantly Delayed,1501.57,Cash
7375057413,12799092,5/17/2023 22:25,Slightly Delayed,1114.88,Card
3047491006,61182897,9/21/2024 21:50,On Time,3752.62,Cash
7715738110,81605722,5/10/2023 22:12,On Time,514.14,Card
6191554160,77869660,7/20/2023 23:13,On Time,580.42,Cash
896919031,42366724,10/8/2024 3:01,On Time,1440.73,Wallet
1535818185,99772709,5/3/2024 16:30,On Time,1140.16,Card
4428830794,701493,6/18/2024 23:21,On Time,2948.82,UPI
3610035622,20956158,4/4/2024 3:34,On Time,622.81,Card
8674445072,50080663,8/4/2024 5:22,On Time,2038.01,UPI
9623704312,38613295,2/24/2024 22:05,On Time,580.18,Card
7786002894,30373140,12/21/2023 12:56,Slightly Delayed,899.56,Cash
3264409553,70976153,3/30/2023 18:35,Significantly Delayed,840.34,Wallet
7736534043,22915611,5/28/2023 8:20,On Time,1003.46,Card
5936596117,67729191,10/25/2024 12:09,On Time,3014.85,Card
1980087245,38875754,6/16/2023 19:27,On Time,2606.6,Card
8861557989,52913011,8/25/2024 6:07,On Time,4574.66,Cash
6702391437,13130974,1/21/2024 17:57,Significantly Delayed,4179.5,Card
6385452188,38875754,6/4/2024 21:25,On Time,2664.35,UPI
8813216380,85177880,10/9/2024 11:57,Slightly Delayed,3340.2,Cash
5563712992,4597433,1/11/2024 16:23,On Time,3233.68,UPI
966468552,70459847,6/24/2023 1:44,On Time,2561.55,Card
4368529506,76327561,6/30/2024 1:22,Slightly Delayed,1081.17,UPI
3777009463,25829710,9/1/2024 8:11,On Time,264.89,Wallet
3560912801,20163931,9/8/2024 23:49,On Time,1052.23,Wallet
1741224538,90621147,3/29/2023 0:24,On Time,134.69,Cash
4579251445,1507408,8/28/2023 15:35,On Time,1057.68,Card
3438127101,59141605,11/27/2023 16:40,On Time,296.94,Cash
9741958794,13164195,8/20/2024 7:33,Slightly Delayed,6173.45,Card
882082341,75828735,10/10/2024 12:35,Slightly Delayed,5094.56,Wallet
3629321763,79369660,8/6/2024 18:45,On Time,2988.51,Cash
888938572,12695670,4/2/2023 20:33,On Time,597.91,Cash
5263181887,90150193,9/28/2024 22:00,On Time,1239.9,Card
7071557807,19375332,4/29/2024 11:05,Slightly Delayed,3848.05,Cash
6888804296,2442235,10/24/2024 22:24,On Time,2930.92,Cash
814182718,65134271,11/17/2023 22:17,On Time,2233.84,Card
3513524740,1301661,7/3/2024 12:00,Significantly Delayed,1395.67,Card
1234169434,22112867,10/17/2023 20:52,On Time,3644.99,Card
2577990012,71902700,9/22/2023 3:03,On Time,2577.46,Card
8446065263,79773912,11/15/2023 1:53,Slightly Delayed,2838.28,Card
4220970302,90621147,11/1/2024 9:44,On Time,2598.47,UPI
5712516128,11503405,7/14/2023 21:20,On Time,2661.8,Card
807167715,26521850,8/28/2024 21:17,On Time,951.27,Card
213972345,71252391,6/14/2024 23:11,On Time,3895.71,Card
1013762407,51174875,10/19/2024 6:57,Significantly Delayed,2519.44,UPI
5234194751,14207332,2/19/2024 4:44,On Time,3494.6,Card
1389077693,37947202,6/27/2023 17:53,Slightly Delayed,716.35,UPI
1895143216,43295656,3/25/2023 20:13,On Time,2921.03,Card
3667250123,7728406,3/4/2024 6:15,Significantly Delayed,715.72,Cash
6430529802,6459100,7/23/2023 14:58,On Time,2974.48,Wallet
4856277700,67729191,8/17/2023 22:46,Significantly Delayed,1070.91,UPI
1492403962,11389698,7/9/2023 1:43,On Time,5366.78,Wallet
4348167632,93675757,11/29/2023 5:51,On Time,2152.66,UPI
3682471195,90856813,12/6/2023 4:17,Slightly Delayed,2138.69,UPI
6888837939,67708491,3/27/2024 14:51,On Time,1159.32,Wallet
2278004109,99301505,9/1/2024 3:50,Slightly Delayed,2292.05,Card
7471013149,46185579,10/13/2024 12:41,Slightly Delayed,1656.84,UPI
755745232,3844290,10/2/2024 1:53,Slightly Delayed,1086.05,Cash
2963187161,91448742,6/18/2024 12:05,Slightly Delayed,169.88,Card
3980591844,96903782,6/20/2023 3:28,On Time,2917.28,Wallet
9960808976,78748184,4/8/2024 3:34,On Time,4324.68,Card
8740552000,34095555,5/16/2023 11:42,Slightly Delayed,391.21,Wallet
9230099449,60319216,5/8/2023 3:58,On Time,3331.12,Card
4277432248,91408854,5/10/2023 21:31,On Time,3536.17,Wallet
3624765984,36400756,12/11/2023 8:21,On Time,4517.75,Card
8533110341,10524732,6/14/2023 8:57,Slightly Delayed,1621.58,UPI
5036664068,2667357,11/6/2023 7:46,On Time,1666.89,UPI
9989636336,191616,5/24/2024 7:26,Slightly Delayed,2425.95,Cash
2843642858,46208150,3/14/2024 6:53,On Time,831.1,Cash
7510849424,82585664,3/8/2024 4:12,On Time,1640.42,Wallet
8744806310,8395343,7/3/2023 23:48,On Time,3826.97,Card
7605774154,6150721,2/2/2024 23:43,On Time,1536.89,Cash
6904233594,65514005,8/9/2024 21:50,On Time,2570.78,UPI
6371336060,8241122,7/21/2024 20:11,On Time,631.7,Wallet
8137624530,22210238,10/24/2023 23:59,Slightly Delayed,3147.61,UPI
9131474241,98246574,10/18/2024 17:00,On Time,340.66,Card
7413772322,98709982,6/12/2023 15:41,On Time,2586.5,Card
9400852015,44149982,7/1/2024 6:50,Slightly Delayed,2754.81,Card
4867437863,13164195,1/25/2024 3:01,Slightly Delayed,3132.92,Wallet
4219458877,87222820,12/27/2023 2:46,Significantly Delayed,951.43,Card
35135941,28205701,7/29/2024 18:08,On Time,1216.16,UPI
4754258275,10019218,9/16/2023 13:44,On Time,2315.11,Card
9195687538,74548003,1/6/2024 11:46,Significantly Delayed,212.14,Wallet
344554037,78847070,11/10/2023 8:19,Significantly Delayed,3774.14,Card
7503255456,82948843,8/3/2023 21:15,Significantly Delayed,5414.01,Card
5903638531,78209683,5/2/2023 16:44,On Time,3051.04,Card
1670694517,92356639,8/9/2024 17:39,On Time,3118.23,Cash
2369121788,60062501,5/28/2024 21:18,On Time,2951.41,UPI
6012082951,88866835,5/17/2023 6:08,On Time,3669.77,Card
3675914158,89361574,3/8/2024 6:12,Slightly Delayed,2124.26,Card
1396605672,20956158,1/7/2024 1:58,On Time,1723.88,Card
4260996213,77035814,4/12/2023 12:45,Significantly Delayed,1730.33,Wallet
4749534376,53100521,5/19/2024 0:36,On Time,1648.07,Card
6095091385,34839913,7/11/2024 7:02,Slightly Delayed,2486.58,Cash
1131338162,21201299,2/3/2024 11:57,On Time,2695.16,Cash
6100236720,83660688,8/24/2023 13:01,On Time,4190.59,Cash
3363683548,43367112,2/9/2024 10:16,On Time,2065.75,Card
8721540965,38902882,7/5/2024 13:01,On Time,5604.64,UPI
1712456261,90448312,10/15/2023 10:37,On Time,418.48,Cash
760930025,49756591,6/19/2023 18:28,On Time,873.51,Card
5652465358,57523973,6/17/2024 18:13,Significantly Delayed,2293.55,Card
3580915899,87954926,10/23/2023 18:14,On Time,2660.98,UPI
1174382816,773410,8/14/2024 20:51,On Time,1838.15,Card
3200474667,15631726,9/17/2024 19:02,On Time,2976.81,Wallet
7474651061,63238941,6/9/2023 22:33,On Time,3731.78,Cash
1892282465,80517784,8/23/2023 1:50,On Time,2849.48,Wallet
3859828998,701493,4/14/2023 3:46,On Time,2721.16,Wallet
2554590672,19482392,12/3/2023 12:50,On Time,3840.61,Wallet
9667675052,40871915,9/29/2023 13:18,On Time,2282.92,UPI
8382437838,46185579,5/30/2024 16:04,On Time,1907.89,Wallet
6247090607,90038364,10/7/2023 15:37,On Time,1801.01,Wallet
5004073261,27304827,6/16/2024 17:23,Slightly Delayed,1228.31,Cash
6595898122,67896836,7/13/2024 20:46,On Time,1080.49,UPI
9844371682,31527100,6/10/2023 20:30,On Time,1742,Wallet
7198169379,26844216,7/13/2023 21:02,Slightly Delayed,865.68,Card
2815855636,38808614,7/28/2023 10:14,On Time,3710.55,Card
6033660622,65618148,4/12/2023 15:11,Slightly Delayed,1321.76,Wallet
7944056454,10729474,5/22/2023 23:35,On Time,3162.64,Wallet
4354264440,25722990,12/13/2023 11:06,Slightly Delayed,1607.15,Cash
5623096090,68703613,8/25/2023 12:42,On Time,1565.76,Wallet
701856661,11143197,6/10/2024 1:20,On Time,3622.14,Card
1911276445,73799927,10/20/2024 14:44,Slightly Delayed,1896.67,Wallet
9323909987,47990044,5/9/2024 3:55,On Time,77.11,UPI
1988898073,78157360,2/21/2024 11:34,Slightly Delayed,1541.22,UPI
6457671753,51048402,1/7/2024 23:32,On Time,2200.47,Wallet
3556497272,9347990,10/18/2024 10:21,On Time,96.09,UPI
2182762247,54347213,9/6/2023 20:37,On Time,1308.92,Cash
6026842782,75928073,8/27/2024 19:51,On Time,2610,Wallet
1227108607,69242672,9/18/2024 12:33,On Time,3901.39,Card
9362226645,28428852,5/12/2024 5:01,Slightly Delayed,3503.23,Wallet
6313785973,28603182,3/21/2023 3:09,Slightly Delayed,2326.58,UPI
1297253359,77811864,4/24/2024 9:19,Slightly Delayed,1250.24,Cash
6138091203,41261495,9/9/2023 5:55,On Time,1284.92,Card
4770739350,61753272,7/12/2024 19:43,Significantly Delayed,3259.93,Card
6253838449,19393135,6/11/2024 0:39,On Time,938.37,Card
1015708455,24153726,9/4/2023 17:57,Slightly Delayed,3175.14,Wallet
2201201842,6398761,10/2/2023 13:13,On Time,1547.91,Card
200000051,8632679,10/4/2023 20:08,On Time,1442.99,UPI
409570377,12574626,3/27/2024 14:39,Slightly Delayed,1524.99,Card
5944464513,34095555,3/25/2023 16:40,On Time,1371.17,Wallet
7064377287,26716400,9/2/2024 7:38,On Time,328.51,Wallet
7763036477,26285589,8/14/2024 20:19,On Time,4277.29,Cash
7494002152,91382237,5/1/2024 6:30,On Time,2287.2,Card
692127479,67538982,7/9/2024 23:14,On Time,3284.88,Wallet
7544245121,87160527,9/26/2024 17:57,Slightly Delayed,4067.24,UPI
4429641190,11562458,6/18/2023 5:43,On Time,3518.61,Cash
8093366865,29451600,10/16/2024 11:46,Significantly Delayed,1770.01,Cash
6269075067,81382213,11/15/2023 23:57,On Time,3745.59,Wallet
4056304110,211163,11/25/2023 12:03,Significantly Delayed,3567.36,UPI
4447978623,31076002,8/21/2024 6:54,On Time,2037.9,Cash
5875285677,62510499,5/20/2023 10:43,On Time,3993.93,Wallet
4177774653,23844919,5/20/2024 10:41,On Time,294.79,Wallet
502632296,9450435,5/15/2024 19:31,On Time,4257.49,Card
5037688536,49756591,2/24/2024 5:35,Significantly Delayed,903.52,Card
6844277478,47577193,8/28/2024 16:56,Slightly Delayed,2190.84,Card
3368317718,70867736,5/31/2024 23:59,On Time,914.88,UPI
913881994,13251137,8/4/2024 21:23,On Time,317.82,Cash
6445700839,4988545,3/6/2024 15:35,On Time,1574.46,UPI
101613683,43377076,6/29/2023 20:45,On Time,1314.09,Card
7094586913,82900175,10/1/2023 20:55,On Time,1045.98,UPI
2478557609,58170168,6/15/2024 14:43,Slightly Delayed,1632.79,Wallet
9516720368,97466783,4/4/2024 20:08,On Time,3117.54,Card
3808010352,23126356,2/17/2024 2:25,On Time,2359.74,Wallet
7921886899,11143197,7/1/2023 2:42,On Time,1342.87,Cash
6818712547,66655397,12/27/2023 6:03,On Time,2620.04,Cash
4538204462,35812567,2/26/2024 18:16,On Time,3043.32,Card
2008331630,36833857,7/13/2023 0:34,On Time,1630.96,Wallet
3901338038,63238941,8/23/2024 3:48,On Time,657.8,Cash
1483786406,63451391,3/25/2023 7:26,Significantly Delayed,3934.29,Card
5022936426,73377004,9/18/2023 3:33,On Time,2217.52,Wallet
5470875365,55042740,3/31/2024 8:06,On Time,4003.77,UPI
7144611408,33280073,8/18/2023 8:26,On Time,989.77,Cash
9411421675,61226563,1/24/2024 10:26,On Time,4144.86,Cash
7315949343,14458150,9/17/2023 22:30,On Time,2639.3,Wallet
9430475133,24621386,3/25/2023 1:53,On Time,4145.1,Cash
3062145702,24821281,6/21/2024 14:57,On Time,3288.07,Card
6500458984,35912599,11/8/2023 7:10,Slightly Delayed,440.17,Card
7429306851,62541176,4/22/2024 3:51,On Time,1343.84,Wallet
2687236003,83588803,1/10/2024 21:00,On Time,3207.16,Wallet
1885906938,13455530,10/9/2023 4:19,Slightly Delayed,4489.81,Cash
9949334146,73363613,8/5/2024 2:30,Significantly Delayed,217.5,Wallet
2555454584,19182548,8/12/2023 17:17,Significantly Delayed,1626.42,Cash
2503209946,26844216,4/28/2024 11:08,On Time,1069.03,Cash
2329563439,78157360,11/2/2023 23:45,Significantly Delayed,1139.89,UPI
1041536174,93018527,6/15/2023 8:48,Slightly Delayed,2780.93,Card
6631188689,8361353,3/28/2024 12:16,On Time,3536.2,Cash
9300178512,26936578,7/25/2023 12:36,On Time,1204.48,Cash
1086881691,77035814,4/10/2024 17:22,On Time,1914.71,Cash
8008880980,57505804,4/18/2024 15:35,On Time,1909.21,Card
2417680703,30823988,2/11/2024 0:31,Slightly Delayed,2694.25,Card
1117730990,96640716,8/23/2024 19:54,On Time,998.06,Cash
1678557345,49136375,5/12/2024 17:05,On Time,1308.24,Wallet
4505129824,17341194,11/14/2023 13:03,On Time,2663.24,Cash
8737295686,69749541,12/11/2023 9:08,On Time,930.92,Wallet
7997347191,31813,7/11/2024 3:32,Slightly Delayed,4498.83,Wallet
1930645698,35554129,8/7/2024 13:10,On Time,3514.7,Card
5393373590,5712468,9/27/2024 17:09,Slightly Delayed,487.51,Card
5851854765,82032191,11/24/2023 14:55,Slightly Delayed,1865.04,Wallet
3765179520,43784632,6/23/2024 4:54,Significantly Delayed,3700.97,Wallet
683969424,98225598,8/10/2023 6:18,Slightly Delayed,2629.12,Cash
8459624382,64489709,8/22/2023 18:10,Slightly Delayed,786.02,Wallet
7110044004,62807542,4/24/2023 13:55,Slightly Delayed,941.87,UPI
4302375314,96253172,3/3/2024 8:30,On Time,3332.44,Card
1245307588,13760839,4/24/2023 15:47,Slightly Delayed,1800.39,Cash
3876260101,70420271,9/11/2023 12:39,On Time,22.14,Wallet
3162263618,23676689,5/27/2023 12:38,On Time,2824.3,Card
655792395,11254582,4/19/2024 23:04,Slightly Delayed,1028.96,Wallet
7624743284,40392019,8/15/2023 5:18,Slightly Delayed,3542.84,UPI
4783962671,57765367,10/9/2023 17:47,Slightly Delayed,2056.76,Card
7166787473,97928541,8/24/2024 6:10,Significantly Delayed,2983.11,Card
9395228070,40275138,9/12/2024 19:58,On Time,1849.78,Cash
902157975,80371626,4/12/2023 1:03,On Time,946.86,Cash
6947741744,49617531,7/10/2023 8:05,On Time,936.96,UPI
4788498083,16420489,9/17/2023 2:54,Significantly Delayed,2208.78,Wallet
8070127087,27709218,8/22/2024 6:10,On Time,2506.63,Card
5191429552,14944819,12/23/2023 17:06,Slightly Delayed,2418.97,UPI
5220651138,91768226,3/13/2024 2:23,On Time,2783.14,Cash
2758734705,54797119,8/2/2023 23:12,On Time,1460.54,UPI
2907887532,85838438,11/19/2023 12:58,On Time,3870.66,UPI
7388846009,59094034,2/22/2024 9:01,On Time,616.45,UPI
2606843929,29415527,6/14/2024 14:07,On Time,2095.62,Cash
5637567433,91562028,9/2/2024 1:14,On Time,2428.45,Wallet
8838095431,41194825,5/6/2023 10:54,On Time,2640.35,UPI
1564649286,77869660,12/6/2023 3:51,On Time,827.44,Card
4098166849,33741801,10/12/2023 0:21,Significantly Delayed,4892.12,Wallet
8091143423,25128143,11/23/2023 22:56,On Time,3293.8,Card
